BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,shared_codes,shared_months,relationship_paid,relationship_claims,billing_total,concentration_pct,flag_concentrated,flag_broad,flag_any
1649543554,1629095450,10,40,2288838.63,9782.0,2419301.15,94.60742950500396,True,False,True
1093810889,1811098742,15,49,2285766.0500000003,48058.0,11126624.23,20.543212413312535,False,True,True
1407897309,A779118000,183,55,2282864.6700000013,57516.0,61407661.25,3.7175567730972676,False,True,True
1366479099,1053785345,38,64,2275902.13,106843.0,14172938.02,16.05808285331089,False,True,True
1699703827,1619106747,15,33,2273437.9599999995,11221.0,680079838.93,0.3342898627280146,False,True,True
1164857512,1669532347,52,71,2273135.65,39124.0,2315776.99,98.15865948301004,True,True,True
1366479099,1780620526,318,84,2263316.5799999987,156560.0,14172938.02,15.969282987099373,False,True,True
1033118104,1407385198,212,82,2219968.5300000007,65253.0,2437865.340000001,91.06198334974482,True,True,True
1699703827,1326164245,14,31,2214588.7,12437.0,680079838.93,0.32563657577091415,False,True,True
1386667277,1407046642,1,8,2213942.28,653.0,2213942.28,100.0,True,False,True
1528105558,1538299078,14,37,2212768.73,12871.0,25022381.27,8.84315807565824,False,True,True
1003811381,1023013307,39,75,2211671.519999999,27981.0,4125237.0499999993,53.613198300931565,False,True,True
1366579112,1952322190,1,3,2203256.6,17284.0,2203256.6,100.0,True,False,True
1063899789,1699964957,18,47,2196107.0,19822.0,2218591.68,98.98653365544037,True,True,True
1487994471,1265492748,7,13,2194957.28,7485.0,2194957.28,100.0,True,False,True
1104963347,1245377423,15,38,2188059.8200000003,9564.0,80086843.56,2.7321089491568427,False,True,True
1083765689,1124193636,20,65,2185091.670000001,40061.0,52782377.07000001,4.13981292866392,False,True,True
1063433720,1043324932,81,75,2168931.55,31682.0,5728463.909999999,37.86235863708182,False,True,True
1265736615,1952494411,5,24,2149927.66,13120.0,2153259.37,99.84527131072,True,False,True
1205188588,1326050634,11,34,2149439.58,23965.0,2386238.9699999997,90.07645952576159,True,False,True
1285834796,1760517395,35,78,2141268.1900000004,73488.0,3843228.8200000003,55.71534483861412,False,True,True
1356342604,1306059860,2,16,2140385.9700000007,3670.0,2140385.9700000007,100.0,True,False,True
1083765689,1194866905,23,72,2135329.4400000004,47563.0,52782377.07000001,4.045534813955283,False,True,True
1083765689,1134187727,18,65,2133994.11,51875.0,52782377.07000001,4.043004935472869,False,True,True
1346285657,1710914965,22,61,2131403.629999999,13511.0,7268260.929999999,29.324808926473132,False,True,True
1316010952,1215915152,24,58,2113275.58,14015.0,2985982.9,70.77319766298729,False,True,True
1093062911,1871807172,31,80,2109163.5,33735.0,4138051.1399999997,50.969971821082915,False,True,True
1699703827,1144684721,16,34,2100373.73,9383.0,680079838.93,0.30884222848079307,False,True,True
1720140908,1003834128,19,66,2100200.47,26015.0,4157293.85,50.51845132381009,False,True,True
1780621904,A304140100,213,44,2081465.9600000007,50844.0,19189635.6,10.846823792735286,False,True,True
A936718700,A163409700,3,8,2080645.53,10973.0,2080645.53,100.0,True,False,True
